time	similarity
2020-11-21 03:04:14.98	0.6987017864142451
2020-11-21 03:08:50.12	0.7021790021633584
2020-11-21 03:12:25.76	0.8132927770831508
2020-11-21 03:12:54.72	0.7724522205925911
2020-11-21 03:14:52.70	0.6010139275810279
2020-11-21 03:15:04.32	0.7241320971366293
2020-11-21 03:17:45.54	0.7948474493732568
2020-11-21 03:19:13.00	0.9999999997073538
2020-11-21 03:20:44.72	0.6519016894616817
2020-11-21 03:21:09.84	0.9142629680273674
2020-11-21 03:21:45.92	0.7348586101046278
2020-11-21 03:23:34.62	0.6171144057472492
2020-11-21 03:26:27.10	0.6284818901605291
2020-11-21 03:27:20.26	0.6838363386293512
2020-11-21 03:28:01.20	0.6948981262794542
2020-11-21 03:28:55.26	0.6691025985698156
2020-11-21 03:29:15.98	0.8029820262421455
2020-11-21 03:30:40.18	0.6039602051063748
2020-11-21 03:34:12.42	0.7906649685410425
2020-11-21 03:35:37.96	0.9132452645649788
2020-11-21 03:37:55.74	0.7431853697222457
2020-11-21 03:39:03.70	0.6494241369674612
2020-11-21 03:40:24.14	0.6274189204225757
2020-11-21 03:40:42.68	0.7357752516938468
2020-11-21 03:41:24.46	0.7620222079038687
2020-11-21 03:42:23.18	0.7385779389862904
2020-11-21 03:43:29.86	0.6413872184860283
2020-11-21 03:44:16.10	0.8372930109278437
2020-11-21 03:45:23.26	0.7478827837198955
2020-11-21 03:48:14.76	0.7048660359363188
2020-11-21 03:50:29.68	0.9233270604694156
2020-11-21 03:52:08.82	0.7090368207570643
2020-11-21 03:53:18.56	0.7807757042490658
2020-11-21 03:55:08.76	0.6712934399425939
2020-11-21 03:55:37.58	0.8949394183674363
2020-11-21 03:58:45.60	0.6738508051149542
2020-11-21 03:59:01.72	0.7767228222087099
2020-11-21 04:00:12.00	0.9999999980165925
2020-11-21 04:01:18.10	0.78101672185595
2020-11-21 04:02:29.00	0.9999999997431795
2020-11-21 04:04:04.00	0.99999999709896
2020-11-21 04:04:58.00	0.9999999926523624
2020-11-21 04:05:39.28	0.698281837369981
2020-11-21 04:06:26.38	0.7333542521327022
2020-11-21 04:06:57.18	0.7034997468133618
2020-11-21 04:08:59.58	0.6045339162318965
2020-11-21 04:10:12.26	0.8278469568421247
2020-11-21 04:13:48.10	0.9149026740131132
2020-11-21 04:15:08.08	0.7138829761888369
2020-11-21 04:15:48.70	0.7628965151131659
2020-11-21 04:17:54.00	0.9999999984768384
2020-11-21 04:17:54.00	0.9999999984768384
2020-11-21 04:20:10.16	0.6360028484186152
2020-11-21 04:21:49.88	0.7562692919364066
2020-11-21 04:22:08.70	0.6837755570142995
2020-11-21 04:24:21.96	0.7445557564514313
2020-11-21 04:26:37.88	0.8047782260878454
2020-11-21 04:29:15.50	0.6664707555460369
2020-11-21 04:30:42.84	0.7865069067814856
2020-11-21 04:31:11.08	0.6401728920473907
2020-11-21 04:31:28.82	0.6721545158642526
2020-11-21 04:32:21.06	0.6395408595706594
2020-11-21 04:34:30.02	0.6900426753820454
2020-11-21 04:38:30.18	0.8856367784728653
2020-11-21 04:40:57.62	0.6072202422655156
2020-11-21 04:41:32.22	0.6626000438593548
2020-11-21 04:43:19.44	0.8034179496731002
2020-11-21 04:43:46.76	0.7806372952760174
2020-11-21 04:44:06.38	0.7275857963918435
2020-11-21 04:44:34.28	0.646812227047945
2020-11-21 04:44:56.14	0.6940825135899488
2020-11-21 04:48:02.78	0.6551781415217863
2020-11-21 04:48:33.80	0.6560501385939405
2020-11-21 04:49:50.56	0.919627380891296
2020-11-21 04:50:28.28	0.9578124590823122
2020-11-21 04:51:25.92	0.6792505424183278
2020-11-21 04:53:09.86	0.7513477644885561
2020-11-21 04:57:07.58	0.8171771036156135
2020-11-21 04:57:34.90	0.8922189617350359
2020-11-21 04:58:27.20	0.6568718614109351
2020-11-21 05:01:19.88	0.6946302423167027
2020-11-21 05:05:04.94	0.6763492420905678
2020-11-21 05:05:46.94	0.6921103644580766
2020-11-21 05:08:44.70	0.9046642538401284
2020-11-21 05:12:17.00	0.99999999756728
2020-11-21 05:16:31.00	0.9999999989411462
2020-11-21 05:19:01.00	0.9999999984215342
2020-11-21 05:20:12.38	0.6234345569285454
2020-11-21 05:20:37.46	0.6355181310102788
2020-11-21 05:23:28.80	0.7780728248622669
2020-11-21 05:26:44.42	0.6646947033489751
2020-11-21 05:27:39.92	0.761094981712256
2020-11-21 05:29:10.00	0.9999999993450184
2020-11-21 05:31:52.80	0.9272357464587314
2020-11-21 05:32:22.30	0.7207167796378737
2020-11-21 05:32:39.78	0.7003213923413517
2020-11-21 05:34:25.86	0.7642761984593022
2020-11-21 05:42:48.44	0.8031198124032158
2020-11-21 05:43:32.58	0.7566180761483494
